wish 22,4,4,17,17,19,19,24,24,20,20,8,8,20,7,24,6,6,5,5,3,18,3,3,5,5,6,6,7,7
also 0,18,3,3,5,6,6,7,9,10,10,11,10,10,9,7,6,6,5,3,18,3,3,5,6,7,20,9,8,14
eat 4,4,4,18,18,18,18,18,0,0,0,0,0,18,18,18,18,18,3,3,3,3,5,17,17,17,17,19,19,19
hate 7,7,6,6,6,5,5,5,3,3,18,18,18,0,0,18,18,3,3,3,17,17,19,19,19,17,17,17,4,4
hair 7,7,6,6,5,3,3,18,18,0,18,18,3,3,5,5,6,6,24,20,20,8,8,20,20,24,19,19,17,17
pic 15,15,15,14,14,14,14,14,8,8,8,8,9,9,9,9,7,7,7,7,7,1,6,6,21,21,21,21,2,2
god 6,6,7,7,7,9,9,9,8,8,10,14,14,8,8,8,9,20,9,7,7,7,7,6,6,5,5,5,3,3
yup 24,24,24,24,20,20,20,20,20,20,20,8,8,8,8,8,8,8,14,14,14,14,14,14,14,14,15,15,15,15
bout 1,1,1,13,13,9,9,9,9,10,10,10,10,14,14,14,14,8,8,8,8,20,20,20,24,24,24,24,19,19
year 24,24,24,19,19,19,17,17,17,17,4,4,4,4,18,18,18,0,0,0,18,18,18,3,3,4,4,17,17,17
days 3,3,18,18,18,0,0,18,18,18,3,3,5,5,5,19,19,24,24,24,19,19,19,5,5,3,3,3,18,18
those 19,19,7,7,7,7,9,10,10,8,14,14,8,8,20,20,7,7,6,6,5,5,3,3,3,18,18,3,4,4
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
show 18,3,3,3,5,5,6,6,7,7,9,10,8,10,14,14,8,8,20,20,24,24,19,19,17,17,17,4,4,22
bring 1,1,1,6,6,6,6,5,17,19,19,19,24,24,20,20,8,8,8,10,9,9,12,13,13,1,1,1,6,6
every 4,4,3,5,5,5,5,5,21,21,21,21,21,21,5,5,5,3,5,4,4,4,17,17,19,19,24,24,24,24
word 22,4,4,4,17,17,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,24,24,19,19,19,17,17,5,3
old 14,14,14,11,11,11,11,11,11,10,10,10,10,9,9,9,9,7,7,7,7,6,6,6,6,5,5,5,5,3
kids 10,10,10,10,8,8,8,8,8,20,20,20,20,24,7,7,7,6,6,6,5,5,5,5,3,3,3,3,18,18
real 17,17,4,4,18,18,18,0,0,18,18,3,3,3,5,5,5,6,6,7,7,7,9,9,9,10,10,10,11,11
play 15,15,11,11,11,10,10,9,9,7,7,6,6,5,5,3,3,18,18,0,18,18,18,3,5,5,19,19,24,24
game 6,6,5,3,3,18,0,18,18,3,3,2,21,21,1,1,13,13,12,12,13,13,7,7,6,5,5,17,4,4
wrong 22,4,4,4,17,19,19,19,24,24,20,20,20,8,8,14,14,11,10,10,12,12,13,13,1,1,7,6,6,6
word 22,4,4,4,17,17,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,24,24,19,19,19,17,17,5,3
tired 19,19,24,24,24,20,20,20,8,8,8,20,20,20,24,24,24,24,19,19,19,17,17,4,4,4,3,3,3,3
hell 7,7,6,6,6,6,5,17,17,17,4,4,17,17,17,19,19,19,7,7,7,9,9,9,9,10,10,10,11,11
ah 0,0,0,18,18,18,18,18,18,3,3,3,3,3,3,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7
use 20,20,20,24,24,24,24,24,19,6,6,6,6,5,5,5,3,3,3,3,3,18,18,18,18,3,3,4,4,4
these 19,19,6,7,7,7,7,7,7,6,6,6,6,5,17,17,17,17,4,4,3,3,18,18,18,3,3,4,4,4
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
while 22,4,4,3,5,5,6,6,7,7,7,9,8,8,8,11,11,11,11,10,10,9,9,7,7,6,19,5,17,4
away 0,0,0,18,22,22,22,22,18,0,0,0,18,18,18,18,3,3,3,5,5,5,5,19,19,19,24,24,24,24
else 4,17,17,5,19,6,7,7,9,9,10,10,11,11,11,10,10,9,9,7,7,6,6,5,5,3,18,18,4,4
room 17,17,19,19,19,19,24,24,24,24,20,20,20,8,8,8,8,14,14,14,14,11,10,10,10,10,12,12,12,12
meet 12,12,12,13,13,13,13,13,7,7,7,6,6,6,6,5,6,5,5,17,17,4,4,4,17,17,17,17,19,19
guy 6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,20,20,20,20,20,20,20,20,20,20,20,24,24,24,24
head 7,7,7,6,6,6,6,6,5,17,17,17,17,4,4,4,4,18,18,18,0,0,0,18,18,18,18,3,3,3
gone 6,6,7,7,9,9,8,8,14,14,14,11,10,10,12,12,13,13,1,1,1,6,6,6,5,5,5,17,4,4
watch 22,22,18,0,0,0,18,18,18,3,3,17,17,19,19,19,6,5,5,5,21,2,2,2,21,21,1,1,7,7
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
funny 5,5,6,6,6,7,24,24,20,20,20,9,9,9,9,9,13,13,13,13,13,13,13,7,7,7,7,24,24,24
hot 7,7,7,9,9,9,10,10,8,8,10,14,14,14,14,8,8,8,8,20,20,20,20,20,24,24,24,24,19,19
bye 1,1,1,1,1,7,7,7,7,7,7,7,7,24,24,24,24,19,19,19,19,19,19,17,17,17,17,17,4,4
dude 3,3,5,5,5,6,6,6,24,24,24,20,20,20,7,24,24,7,6,6,5,5,5,5,3,3,3,3,4,4
lil 11,11,11,11,11,11,11,11,11,11,10,8,8,8,8,8,8,8,8,8,10,11,11,11,11,11,11,11,11,11
which 22,4,4,4,5,5,6,6,6,7,7,7,9,9,8,8,9,9,7,7,6,21,21,2,2,21,1,1,7,7
check 2,2,21,1,1,7,7,6,6,6,5,17,17,4,4,3,3,3,2,2,2,21,21,21,1,13,9,9,12,10
both 1,1,13,13,9,9,9,10,10,10,14,14,14,8,8,8,20,20,20,24,24,24,19,19,19,6,7,7,7,7
many 12,12,13,1,1,1,21,21,2,3,23,18,0,18,18,3,3,2,21,21,21,1,1,13,13,13,7,7,24,24
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
until 20,20,9,9,9,9,13,13,13,13,13,7,7,7,7,6,19,19,24,24,20,20,20,8,8,10,11,11,11,11
job 9,9,9,10,10,10,10,10,14,14,14,14,14,14,10,10,10,10,10,9,9,9,9,9,13,13,13,1,1,1
class 2,21,21,21,1,13,13,9,10,10,11,11,10,10,9,9,7,7,6,6,5,5,3,3,18,18,0,18,18,18
late 11,11,10,10,9,9,7,7,6,6,5,5,5,3,3,18,18,0,18,18,18,3,5,17,19,19,19,17,17,4
mind 12,12,12,10,10,10,10,10,8,8,10,9,9,9,9,12,13,13,1,1,1,1,1,21,21,5,5,2,3,3
pick 15,15,14,14,14,8,8,9,9,7,7,7,7,6,21,21,21,2,2,21,21,21,1,1,13,9,9,9,10,10
food 5,5,6,6,6,7,7,9,9,9,8,8,14,14,14,8,8,8,20,20,9,7,7,7,6,6,5,5,5,3
girls 6,7,9,20,8,20,20,24,19,19,17,19,19,24,7,9,9,10,11,10,10,9,7,7,6,6,5,3,18,18
crazy 2,2,2,5,5,5,17,17,17,4,3,3,18,0,0,0,25,25,25,25,23,23,3,5,5,5,6,6,24,24
mine 12,12,12,10,10,10,10,8,8,10,9,9,9,12,13,13,1,1,1,1,6,6,6,5,5,5,17,4,4,4
sweet 18,18,18,18,18,18,18,22,22,22,22,22,22,4,4,4,4,4,4,17,17,17,17,17,17,17,19,19,19,19
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
boy 1,1,1,13,13,13,9,9,9,9,10,10,10,10,10,14,14,14,14,8,8,8,8,20,20,20,20,20,24,24
hello 7,7,6,6,6,6,17,17,17,4,4,17,17,5,19,19,7,7,7,9,9,9,10,10,10,11,11,11,14,14
null 13,13,13,13,13,9,9,9,9,9,9,9,9,20,20,20,20,20,9,8,8,10,10,10,10,10,10,11,11,11
their 19,19,7,7,7,7,6,6,6,17,17,4,17,17,19,19,24,24,20,20,8,8,8,20,20,24,24,19,19,17
free 5,5,5,5,5,5,5,5,5,5,5,5,17,17,17,17,17,17,17,17,17,17,17,17,17,4,4,4,4,4
bit 1,1,1,13,13,13,13,9,9,9,9,9,10,8,8,8,8,8,20,20,20,20,20,24,24,24,24,24,19,19
asked 0,18,18,3,3,5,5,5,6,6,7,7,9,9,10,10,9,9,7,7,7,6,19,17,17,4,4,3,3,3
looks 11,11,11,11,14,14,14,11,11,10,10,10,9,9,9,9,7,7,7,6,6,6,5,5,5,5,3,3,3,18
live 11,11,11,11,10,8,8,8,9,9,9,9,7,7,7,1,21,21,21,21,21,5,5,5,5,3,5,4,4,4
came 2,2,23,23,18,0,18,18,3,3,2,21,21,21,1,13,13,12,12,13,13,7,7,6,6,5,5,3,4,4
took 19,19,19,24,24,24,24,24,20,20,20,20,20,20,8,8,8,8,8,14,14,14,14,14,14,11,11,10,10,10
saw 18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,22,22,22,22,22,22,22
black 1,13,12,12,10,11,10,10,9,9,7,6,6,5,3,3,18,0,25,23,23,23,2,21,21,1,13,9,10,10
hear 7,7,7,6,6,6,6,6,5,17,17,17,4,4,18,18,18,18,0,0,0,18,18,18,3,3,4,3,17,17
sad 18,18,18,18,18,18,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,3,3,3,3,3,3
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
busy 1,1,13,7,7,7,9,20,20,24,24,6,6,6,5,5,3,3,3,18,18,3,3,5,5,6,19,19,24,24
few 5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,22,22,22,22
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
place 15,15,11,11,10,9,9,7,7,6,6,5,5,3,3,18,0,25,18,23,23,2,2,2,2,3,3,4,4,4
pay 15,15,14,14,8,8,20,20,7,7,7,6,6,5,3,3,3,18,18,0,18,18,18,3,5,5,5,19,19,24
wants 22,22,0,0,18,18,18,3,2,2,21,21,21,1,1,13,13,13,7,7,7,7,19,19,17,5,3,3,18,18
seen 18,18,18,3,3,4,4,4,4,3,17,5,5,5,5,5,6,6,6,6,6,6,7,1,1,1,1,13,13,13
till 19,19,19,24,24,24,24,24,24,20,20,20,20,20,20,8,8,8,8,8,8,10,11,11,11,11,11,11,11,11
hit 7,7,7,7,9,9,9,9,9,8,8,8,8,8,8,8,20,20,20,20,20,20,24,24,24,24,24,24,19,19
sent 18,18,3,4,4,4,17,5,5,5,5,6,6,6,1,1,13,1,13,13,13,13,7,7,7,6,7,19,19,19
most 12,12,12,10,10,11,14,14,14,8,8,20,20,7,7,7,6,6,5,5,3,3,18,18,3,3,5,17,19,19
early 4,4,18,18,0,18,18,3,4,17,17,19,19,19,24,7,9,9,9,10,10,11,11,10,10,10,20,20,24,24
buy 1,1,1,1,1,13,13,7,7,7,7,7,7,7,7,7,9,9,9,20,20,20,20,20,20,20,20,24,24,24
makes 12,13,13,1,1,21,2,3,23,18,0,18,3,3,5,6,6,7,9,10,9,9,7,7,19,17,4,3,18,18
hurt 7,7,7,7,9,9,20,20,20,20,20,20,24,24,24,24,24,19,19,19,19,19,19,17,17,17,17,19,19,19
able 0,18,18,23,23,2,2,2,21,21,1,13,13,12,12,10,11,11,10,10,9,9,7,7,6,19,5,17,17,4
ugh 20,20,20,20,20,20,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7
ill 8,8,8,8,8,8,8,8,8,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
nun 13,13,13,13,13,9,9,9,9,9,9,9,9,20,20,20,20,20,9,9,9,9,9,9,9,9,13,13,13,13
cant 2,2,23,23,23,18,18,0,18,18,18,3,3,2,2,21,21,21,1,1,13,13,13,7,7,7,7,6,19,19
end 4,4,3,17,5,5,5,5,6,6,6,1,1,1,1,13,13,13,1,1,1,1,1,21,21,5,5,5,3,3
times 19,24,24,24,20,20,8,8,10,10,10,12,12,12,13,13,13,7,7,6,6,5,5,5,17,4,4,3,18,18
far 5,5,5,3,3,3,3,3,3,18,18,18,18,18,0,0,0,0,18,18,18,18,3,3,3,4,4,3,17,17
least 11,11,10,10,9,9,9,9,7,7,19,19,5,17,17,4,4,18,18,0,18,18,18,3,5,5,17,19,19,19
party 15,15,14,14,8,8,20,20,7,7,6,6,5,5,3,3,18,18,18,0,0,18,3,4,3,17,19,19,24,24
glad 6,7,7,7,9,9,10,10,11,11,10,10,9,9,7,7,6,6,5,5,3,3,3,18,18,0,18,18,18,3
heart 7,7,6,6,6,6,6,5,17,17,17,4,4,18,18,18,0,0,0,18,18,3,3,4,3,17,17,19,19,19
movie 12,12,10,10,11,14,10,10,9,9,7,1,1,21,21,1,7,9,9,8,8,8,20,24,24,19,19,17,17,4
lunch 11,11,10,10,10,8,9,20,20,9,9,9,9,13,13,13,1,1,1,21,21,2,2,21,21,1,1,7,7,7
bet 1,1,1,1,1,1,21,6,6,21,5,5,5,5,5,5,5,17,3,4,4,4,17,17,17,17,17,19,19,19
bored 1,1,13,13,9,9,10,10,10,14,14,14,8,8,8,20,20,24,24,24,19,19,19,17,17,4,4,3,3,3
chill 2,2,2,21,21,21,21,6,1,7,7,7,7,7,9,9,9,9,8,8,8,8,8,10,11,11,11,11,11,11
ta 19,19,19,19,19,5,17,17,17,17,17,17,5,3,3,3,3,3,3,18,18,18,18,18,18,18,18,0,0,0
each 4,4,4,18,18,18,0,0,0,25,18,18,23,23,23,23,23,23,2,2,2,21,21,21,21,6,1,7,7,7
years 24,24,19,19,19,17,17,17,4,4,18,18,18,0,0,0,18,18,3,3,4,3,17,17,3,3,3,18,18,18
found 5,6,6,6,7,9,9,8,8,14,14,14,8,8,20,20,9,9,9,13,13,13,1,1,1,21,5,5,2,3
once 14,14,11,10,10,10,10,12,12,13,13,13,1,1,1,21,21,21,21,2,2,2,2,2,3,3,3,3,4,4
high 7,7,7,9,9,9,9,9,8,8,8,8,8,9,20,20,9,9,9,7,7,7,7,6,6,6,6,7,7,7
says 18,18,0,0,0,18,18,18,3,3,5,5,5,5,19,19,24,24,24,19,19,19,5,5,5,3,3,3,18,18
ago 0,0,18,18,18,18,3,3,3,3,5,5,5,5,6,6,6,7,7,7,7,9,9,9,10,8,8,8,14,14
whole 22,4,4,3,5,5,6,6,7,9,9,10,8,14,14,11,11,10,10,9,9,7,7,19,19,17,17,4,4,4
drive 3,3,5,17,19,19,19,24,24,20,20,8,8,8,9,9,7,7,7,1,21,21,21,5,5,5,3,3,4,4
gets 6,6,6,5,5,5,5,17,17,3,4,4,4,17,17,17,17,19,19,19,5,17,17,5,5,3,3,3,18,18
hold 7,7,9,9,10,10,8,14,14,14,11,11,11,11,10,10,10,9,9,9,7,7,7,6,6,6,5,5,5,3
white 22,22,4,4,3,5,5,6,6,6,6,7,7,7,9,9,8,8,8,20,20,20,24,24,19,19,17,17,17,4
alone 0,18,18,3,5,5,6,6,7,9,9,10,10,11,11,14,14,10,10,12,13,13,1,1,6,6,5,5,4,4
hang 7,7,6,6,5,5,3,3,18,18,0,18,18,18,3,3,2,21,21,21,1,1,1,13,13,1,1,1,6,6
weird 22,22,4,4,17,17,19,19,19,24,24,20,20,20,8,8,8,20,20,20,24,24,19,19,19,17,17,5,3,3
part 15,15,14,14,8,8,9,20,9,7,7,6,6,5,5,3,3,3,18,18,0,0,18,18,3,4,17,19,19,19
used 20,20,20,24,24,24,6,6,6,6,5,5,5,3,3,3,3,18,18,18,18,3,4,4,4,4,3,3,3,3
hours 7,7,9,9,10,10,8,10,14,14,8,8,8,20,20,20,24,24,24,19,19,19,17,17,17,3,3,3,18,18
open 14,15,15,15,14,14,8,8,20,20,20,24,24,19,19,17,17,4,4,17,5,5,5,6,6,1,1,1,13,13
own 14,14,8,8,20,20,24,24,24,19,19,17,17,4,4,22,22,4,3,3,5,5,5,6,6,1,1,1,13,13
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
post 15,15,14,14,8,8,8,20,20,20,7,7,6,6,5,5,5,3,3,3,18,18,3,3,5,5,17,19,19,19
close 2,21,21,1,1,13,13,9,10,10,11,11,14,14,14,8,9,20,7,7,7,6,5,5,3,3,18,18,4,4
side 18,18,3,3,5,5,6,6,6,24,24,20,20,8,8,8,20,20,7,7,7,6,6,5,5,3,3,3,4,4
move 12,12,12,10,10,10,11,14,14,10,10,9,9,9,13,7,1,1,21,21,21,21,21,5,5,5,5,3,4,4
break 1,1,1,6,6,6,6,17,17,17,4,4,18,18,0,18,18,18,3,3,5,5,6,6,7,7,9,9,10,10
walk 22,22,18,0,0,0,18,18,18,3,3,5,5,5,6,6,6,7,7,7,9,9,9,10,10,10,11,11,10,10
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
super 18,3,3,5,5,6,6,24,20,20,8,8,14,14,15,15,14,14,8,20,20,24,24,19,19,17,17,4,17,17
pics 15,15,14,14,14,14,8,8,9,9,9,7,7,7,7,1,6,21,21,21,2,2,2,2,23,23,23,23,18,18
sick 18,3,3,3,5,6,6,7,24,20,20,8,8,9,7,7,7,6,21,21,2,21,21,21,1,13,9,9,10,10
ride 17,17,19,19,19,24,24,24,20,20,8,8,8,20,20,20,24,7,7,6,6,5,5,5,3,3,3,4,4,4
knew 10,10,10,12,12,13,13,13,13,1,13,1,1,6,6,6,6,6,5,5,5,5,5,17,4,4,4,4,22,22
kiss 10,10,10,10,8,8,8,8,8,20,20,20,20,24,24,7,7,6,6,6,6,5,5,5,3,3,3,3,18,18
mama 12,13,13,1,1,21,2,3,18,18,0,18,18,3,2,21,1,1,13,13,12,13,13,1,1,21,2,3,18,18
jus 9,9,9,9,9,20,20,20,20,20,24,24,24,24,24,19,6,6,6,6,5,5,5,3,3,3,3,3,18,18
read 17,17,17,17,4,4,4,4,4,18,18,18,18,18,0,0,0,0,0,0,18,18,18,18,18,18,3,3,3,3
kind 10,10,10,10,8,8,8,10,10,9,9,9,12,12,13,13,13,13,1,1,1,1,21,21,21,5,5,5,5,3
word 22,4,4,4,17,17,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,24,24,19,19,19,17,17,5,3
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
heard 7,7,6,6,6,6,6,17,17,17,4,4,4,18,18,18,0,0,0,18,18,3,3,4,17,17,17,5,3,3
run 17,17,17,19,19,19,19,19,24,24,24,24,24,20,20,20,20,20,9,9,9,9,9,9,9,9,13,13,13,13
video 21,21,1,7,7,9,8,8,8,20,7,7,6,6,5,3,3,4,17,17,19,19,24,24,20,20,8,8,14,14
turn 19,19,24,24,24,20,20,20,24,24,24,19,19,19,19,17,17,5,6,6,6,6,6,7,7,1,13,13,13,13
gave 6,6,5,5,3,3,3,18,18,0,0,18,18,23,23,2,2,2,2,21,21,21,5,5,5,5,5,4,4,4
tried 19,19,17,17,19,19,24,24,24,20,20,8,8,8,20,20,20,24,24,19,19,19,17,17,4,4,4,3,3,3
world 22,4,17,17,19,24,20,8,14,8,8,20,24,19,17,19,6,7,9,9,10,11,10,10,9,7,6,5,3,3
trust 19,19,17,17,19,19,24,24,24,20,20,24,24,6,6,6,5,5,3,3,3,18,18,3,3,5,17,5,19,19
con 2,2,21,21,21,1,1,7,7,7,9,9,9,10,10,10,8,14,14,14,14,11,10,10,10,12,12,12,13,13
wake 22,22,18,0,18,18,3,3,3,5,5,6,6,7,7,9,9,10,10,9,9,7,7,7,6,19,17,17,4,4
wit 22,22,4,4,4,17,17,17,17,19,19,19,24,24,24,20,20,20,20,8,8,8,20,20,20,20,24,24,24,19
worry 22,4,4,4,17,17,19,19,24,24,20,20,8,8,14,14,14,8,8,20,20,24,24,19,19,17,19,19,19,24
awe 0,0,0,0,0,0,0,18,18,18,18,18,22,22,22,22,22,22,22,22,22,22,22,4,4,4,4,4,4,4
date 3,3,3,18,18,18,18,0,0,18,18,18,18,3,3,3,5,17,17,17,19,19,19,19,17,17,17,17,4,4
needs 13,13,13,1,13,1,1,1,6,6,6,6,5,5,5,5,5,17,3,4,4,4,4,3,3,3,3,3,18,18
rest 17,17,17,17,4,4,4,4,4,3,3,18,18,18,18,18,3,3,3,3,5,5,5,17,17,17,5,19,19,19
hour 7,7,9,9,9,10,10,8,8,10,14,14,14,8,8,8,8,20,20,20,24,24,24,24,19,19,19,17,17,17
half 7,6,6,5,5,3,18,18,0,18,18,3,3,5,6,6,7,7,9,10,10,11,10,10,9,9,7,6,6,5
music 12,12,12,9,9,20,20,24,6,6,5,3,18,3,3,5,6,6,24,20,20,8,9,9,7,7,6,21,2,2
lost 11,11,11,14,14,14,8,8,9,20,20,7,7,7,6,6,5,5,5,3,3,18,18,18,3,3,5,17,5,19
son 18,18,3,3,3,5,5,5,6,6,7,7,7,20,20,20,8,8,8,14,14,14,11,10,10,10,10,12,12,13
full 5,5,5,6,6,6,6,7,7,7,24,24,7,20,20,20,20,20,9,8,8,10,10,10,10,10,10,11,11,11
dead 3,3,3,3,3,3,4,4,4,4,4,4,18,18,18,18,18,0,0,0,0,0,18,18,18,18,18,3,3,3
eyes 4,4,17,17,17,17,19,19,19,19,24,24,24,24,19,19,19,19,17,17,17,17,4,4,4,3,18,18,18,18
body 1,1,13,9,9,9,10,10,14,14,14,8,8,20,20,9,7,7,6,6,5,5,3,3,5,5,6,19,24,24
song 18,18,3,3,5,5,6,6,7,7,7,20,20,8,8,14,14,14,11,10,10,12,12,13,13,1,1,7,6,6
ate 0,0,0,18,18,18,18,18,3,3,3,3,5,17,17,17,17,19,19,19,19,19,19,17,17,17,17,17,4,4
daddy 3,3,3,18,18,18,18,0,0,0,18,18,18,18,18,3,3,3,3,5,5,5,6,6,19,19,6,24,24,24
din 3,3,5,5,5,5,6,6,6,7,7,7,7,20,20,20,20,8,8,8,8,10,9,9,9,9,12,12,13,13
sam 18,18,18,0,0,18,18,18,18,3,3,3,3,2,2,21,21,21,21,1,1,1,1,1,13,13,13,13,12,12
ada 0,0,0,0,18,18,18,18,18,18,18,3,3,3,3,3,3,3,3,3,18,18,18,18,18,18,18,0,0,0
kik 10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10
must 12,12,12,12,9,9,9,9,20,20,24,24,24,6,6,5,5,3,3,3,18,18,18,3,3,5,17,17,19,19
such 18,18,3,3,3,5,6,6,6,24,24,24,20,20,7,7,7,6,6,6,21,2,2,2,21,21,1,1,7,7
idea 8,8,8,20,20,20,24,7,7,7,6,6,5,5,5,5,3,3,3,3,4,4,4,4,18,18,18,0,0,0
point 15,15,15,14,14,14,8,8,10,10,9,9,9,12,12,13,13,13,13,13,13,7,7,7,7,6,7,19,19,19
top 19,19,19,24,24,24,24,24,24,20,20,20,20,20,20,8,8,8,8,8,8,14,14,14,14,14,14,15,15,15
enjoy 4,4,17,5,5,5,6,6,6,1,1,1,13,13,13,13,9,9,10,10,14,14,14,8,8,8,20,20,24,24
goes 6,6,7,7,9,9,10,8,8,14,14,14,8,8,8,20,20,24,24,24,19,19,19,17,17,4,4,3,18,18
water 22,22,22,18,0,0,0,18,18,18,18,3,3,3,17,17,17,19,19,19,19,17,17,17,4,4,4,17,17,17
cut 2,2,2,2,21,21,21,6,6,6,6,6,7,7,7,7,7,20,20,20,20,20,20,24,24,24,24,24,19,19
red 17,17,17,17,17,17,17,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3
drink 3,3,5,17,17,17,19,19,19,24,24,24,20,20,8,8,8,10,9,9,9,12,13,13,13,12,12,10,10,10
bus 1,1,1,13,7,7,7,7,9,9,20,20,20,20,24,24,24,6,6,6,6,5,5,5,3,3,3,3,18,18
die 3,3,5,5,5,6,6,7,7,7,7,20,20,8,8,8,20,20,20,24,24,24,19,19,19,19,17,17,17,4
whats 22,4,4,3,5,6,6,6,7,7,6,5,5,3,3,18,18,0,18,18,3,3,17,19,5,5,3,3,18,18
woke 22,4,4,17,17,17,19,19,24,24,20,20,8,8,14,14,11,10,10,9,9,7,7,7,6,19,17,17,4,4
um 20,20,20,20,20,20,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,12
ana 0,0,18,18,3,3,2,2,21,21,21,21,1,1,13,13,13,1,1,21,21,21,21,2,2,3,3,18,18,0
kay 10,10,9,9,9,7,7,6,6,6,5,5,3,3,3,18,18,0,0,18,18,3,3,5,5,5,19,19,24,24
como 2,2,21,21,1,1,7,7,9,9,10,10,8,14,14,14,11,10,10,10,12,12,12,12,10,10,10,11,14,14
plan 15,15,11,11,10,10,9,7,7,6,6,5,5,3,3,18,18,0,18,18,23,3,2,2,21,21,1,1,13,13
set 18,18,18,18,18,3,3,3,3,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,19,19,19,19,19
month 12,12,12,10,10,10,14,14,14,11,10,10,12,12,13,13,13,13,7,7,7,7,7,19,19,19,6,7,7,7
deal 3,3,3,4,4,18,18,0,0,0,18,18,3,3,3,5,5,6,6,6,7,7,9,9,9,10,10,10,11,11
plus 15,15,11,11,11,11,11,11,10,10,10,8,8,20,20,20,20,24,24,6,6,6,6,5,5,3,3,3,3,18
ones 14,14,11,10,10,10,12,12,13,13,13,13,13,1,1,6,6,6,6,5,5,5,17,3,4,4,3,18,18,18
chat 2,2,21,21,1,1,7,7,6,6,6,5,5,3,3,3,18,18,18,0,0,18,18,3,3,3,17,17,19,19
fall 5,5,3,3,3,18,18,18,0,0,18,18,3,3,3,5,5,5,6,6,6,7,7,9,9,9,10,10,10,11
yours 24,24,20,20,20,8,8,8,14,14,8,8,8,20,20,24,24,24,19,19,19,17,17,3,3,3,18,18,18,18
boys 1,1,13,13,9,9,9,10,10,10,14,14,8,8,8,20,20,20,24,24,19,19,19,5,5,3,3,3,18,18
dog 3,3,5,5,5,6,6,7,7,7,7,9,20,9,8,8,8,14,14,14,10,8,8,9,9,9,7,7,7,6
wear 22,22,22,4,4,4,4,4,18,18,18,18,18,0,0,0,0,0,18,18,18,18,3,3,3,4,4,17,17,17
min 12,12,12,12,12,10,10,10,10,10,10,10,10,8,8,8,8,8,10,10,9,9,9,9,9,9,12,12,13,13
fight 5,5,6,6,6,7,7,9,20,20,8,8,8,9,20,9,9,7,7,6,6,7,7,7,7,7,6,19,19,19
kid 10,10,10,10,10,8,8,8,8,8,20,20,20,20,20,24,7,7,7,7,6,6,6,5,5,5,5,5,3,3
smile 18,3,3,5,21,21,1,1,13,13,12,12,10,10,8,10,11,11,11,10,9,9,9,7,6,19,17,17,4,4
shut 18,18,3,3,3,3,5,5,5,5,6,6,6,6,7,7,7,7,9,20,20,20,20,20,24,24,24,24,19,19
ugly 20,20,7,7,7,6,6,6,7,7,7,9,9,9,10,10,10,11,11,11,10,10,10,10,10,9,20,20,20,24
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
hindi 7,7,9,9,8,8,9,9,9,12,13,13,1,1,1,21,5,5,5,3,5,5,5,6,7,7,20,20,8,8
yah 24,24,19,19,19,5,5,5,3,3,3,18,18,18,0,0,18,18,18,3,3,3,5,5,5,6,6,6,7,7
